"Symbol","Synonym Symbol","Scientific Name with Author","National Common Name","Family"
"NEFI","","Neogaerrhinum filipes (A. Gray) Rothm.","yellow twining snapdragon","Scrophulariaceae"
"NEFI","ANCO23","Antirrhinum cooperi A. Gray","","Scrophulariaceae"
"NEFI","ANFI2","Antirrhinum filipes A. Gray","","Scrophulariaceae"
"NEFI","ASFI4","Asarina filipes (A. Gray) Pennell","","Scrophulariaceae"
"NEOGA","","Neogaerrhinum Rothm.","neogaerrhinum","Scrophulariaceae"
"ORCU","","Orthocarpus cuspidatus Greene","toothed owl's-clover","Scrophulariaceae"
"ORCUC2","","Orthocarpus cuspidatus Greene ssp. cryptanthus (Piper) T.I. Chuang & Heckard","cryptantha owl's-clover","Scrophulariaceae"
"ORCUC2","ORCOC","Orthocarpus copelandii Eastw. var. cryptanthus (Piper) D.D. Keck","","Scrophulariaceae"
"ORLU2","","Orthocarpus luteus Nutt.","yellow owl's-clover","Scrophulariaceae"
"ORPU2","","Orthocarpus purpureoalbus A. Gray ex S. Watson","purplewhite owl's-clover","Scrophulariaceae"
"ORTHO","","Orthocarpus Nutt.","owl's-clover","Scrophulariaceae"
"PEAC","","Penstemon acuminatus Douglas ex Lindl.","sharpleaf penstemon","Scrophulariaceae"
"PEACL","","Penstemon acuminatus Douglas ex Lindl. var. latebracteatus N.H. Holmgren","sharpleaf penstemon","Scrophulariaceae"
"PEAL3","","Penstemon albomarginatus M.E. Jones","whitemargin beardtongue","Scrophulariaceae"
"PEAM","","Penstemon ambiguus Torr.","gilia beardtongue","Scrophulariaceae"
"PEAML2","","Penstemon ambiguus Torr. var. laevissimus (D.D. Keck) N.H. Holmgren","pink plains beardtongue","Scrophulariaceae"
"PEAML2","PEAML","Penstemon ambiguus Torr. ssp. laevissimus D.D. Keck","","Scrophulariaceae"
"PEAR3","","Penstemon arenarius Greene","Nevada sanddune beardtongue","Scrophulariaceae"
"PEAR3","PEMA15","Penstemon maguirei Crosswh.","","Scrophulariaceae"
"PEAT","","Pedicularis attollens A. Gray","little elephantshead","Scrophulariaceae"
"PEATA","","Pedicularis attollens A. Gray ssp. attollens","little elephantshead","Scrophulariaceae"
"PEATA","ELAT2","Elephantella attollens (A. Gray) A. Heller","","Scrophulariaceae"
"PEATA","PECO31","Pedicularis concinna Eastw.","","Scrophulariaceae"
"PEBA6","","Penstemon barnebyi N.H. Holmgren","White River Valley beardtongue","Scrophulariaceae"
"PEBI2","","Penstemon bicolor (Brandegee) Clokey & D.D. Keck","pinto beardtongue","Scrophulariaceae"
"PEBIB2","","Penstemon bicolor (Brandegee) Clokey & D.D. Keck ssp. bicolor","pinto beardtongue","Scrophulariaceae"
"PEBIR","","Penstemon bicolor (Brandegee) Clokey & D.D. Keck ssp. roseus Clokey & D.D. Keck","pinto beardtongue","Scrophulariaceae"
"PECE","","Pedicularis centranthera A. Gray","dwarf lousewort","Scrophulariaceae"
"PECE","PECEE","Pedicularis centranthera A. Gray var. exulans M. Peck","","Scrophulariaceae"
"PECO15","","Penstemon concinnus D.D. Keck","Tunnel Springs beardtongue","Scrophulariaceae"
"PECO5","","Penstemon comarrhenus A. Gray","dusty beardtongue","Scrophulariaceae"
"PECO7","","Penstemon confusus M.E. Jones","Owens Valley beardtongue","Scrophulariaceae"
"PECR","","Pedicularis crenulata Benth.","meadow lousewort","Scrophulariaceae"
"PECR","PEAL17","Pedicularis albomarginata M.E. Jones","","Scrophulariaceae"
"PEDA2","","Penstemon davidsonii Greene","Davidson's penstemon","Scrophulariaceae"
"PEDAD","","Penstemon davidsonii Greene var. davidsonii","Davidson's penstemon","Scrophulariaceae"
"PEDAD","PEMED","Penstemon menziesii Hook. ssp. davidsonii (Greene) Piper","","Scrophulariaceae"
"PEDAD","PEMET","Penstemon menziesii Hook. ssp. thompsonii Pennell & D.D. Keck","","Scrophulariaceae"
"PEDAP","","Penstemon davidsonii Greene var. praeteritus Cronquist","timberline beardtongue","Scrophulariaceae"
"PEDE4","","Penstemon deustus Douglas ex Lindl.","scabland penstemon","Scrophulariaceae"
"PEDED2","","Penstemon deustus Douglas ex Lindl. var. deustus","scabland penstemon","Scrophulariaceae"
"PEDEP","","Penstemon deustus Douglas ex Lindl. var. pedicellatus M.E. Jones","scabland penstemon","Scrophulariaceae"
"PEDEP","PEDEH","Penstemon deustus Douglas ex Lindl. ssp. heterander (Torr. & A. Gray) Pennell & D.D. Keck","","Scrophulariaceae"
"PEDEP","PEDEH2","Penstemon deustus Douglas ex Lindl. var. heterander (Torr. & A. Gray) Cronquist","","Scrophulariaceae"
"PEDIC","","Pedicularis L.","lousewort","Scrophulariaceae"
"PEDO3","","Penstemon dolius M.E. Jones ex Pennell","Jones' beardtongue","Scrophulariaceae"
"PEDOD2","","Penstemon dolius M.E. Jones ex Pennell var. dolius","Jones' beardtongue","Scrophulariaceae"
"PEEA","","Penstemon eatonii A. Gray","firecracker penstemon","Scrophulariaceae"
"PEEAE2","","Penstemon eatonii A. Gray ssp. eatonii","firecracker penstemon","Scrophulariaceae"
"PEEAE2","PEEAE3","Penstemon eatonii A. Gray var. eatonii","","Scrophulariaceae"
"PEEAU","","Penstemon eatonii A. Gray ssp. undosus (M.E. Jones) D.D. Keck","firecracker penstemon","Scrophulariaceae"
"PEEAU","PEEAU2","Penstemon eatonii A. Gray var. undosus M.E. Jones","","Scrophulariaceae"
"PEFL3","","Penstemon floridus Brandegee","Panamint beardtongue","Scrophulariaceae"
"PEFL7","","Penstemon floribundus D. Danley","Cordillia's beardtongue","Scrophulariaceae"
"PEFLA2","","Penstemon floridus Brandegee var. austinii (Eastw.) N.H. Holmgren","Austin's beardtongue","Scrophulariaceae"
"PEFLA2","PEFLA","Penstemon floridus Brandegee ssp. austinii (Eastw.) D.D. Keck","","Scrophulariaceae"
"PEFLF","","Penstemon floridus Brandegee var. floridus","Panamint beardtongue","Scrophulariaceae"
"PEFR2","","Penstemon fruticiformis Coville","Death Valley beardtongue","Scrophulariaceae"
"PEFRA","","Penstemon fruticiformis Coville ssp. amargosae D.D. Keck","Death Valley beardtongue","Scrophulariaceae"
"PEFRA","PEFRA4","Penstemon fruticiformis Coville var. amargosae (D.D. Keck) N.H. Holmgren","","Scrophulariaceae"
"PEGR2","","Pedicularis groenlandica Retz.","elephanthead lousewort","Scrophulariaceae"
"PEGR2","ELGR4","Elephantella groenlandica (Retz.) Rydb.","","Scrophulariaceae"
"PEGR2","PEGRS2","Pedicularis groenlandica Retz. ssp. surrecta (Benth.) Piper","","Scrophulariaceae"
"PEGR2","PEGRS3","Pedicularis groenlandica Retz. var. surrecta (Benth.) A. Gray","","Scrophulariaceae"
"PEGR4","","Penstemon gracilentus A. Gray","slender penstemon","Scrophulariaceae"
"PEHE2","","Penstemon heterodoxus A. Gray","Sierra beardtongue","Scrophulariaceae"
"PEHEH3","","Penstemon heterodoxus A. Gray var. heterodoxus","Sierra beardtongue","Scrophulariaceae"
"PEHU","","Penstemon humilis Nutt. ex A. Gray","low beardtongue","Scrophulariaceae"
"PEHUH","","Penstemon humilis Nutt. ex A. Gray ssp. humilis","low beardtongue","Scrophulariaceae"
"PEHUH","PECI11","Penstemon cinereus Piper","","Scrophulariaceae"
"PEHUH","PECIF","Penstemon cinereus Piper var. foliatus D.D. Keck","","Scrophulariaceae"
"PEHUH","PEDE21","Penstemon decurvus Pennell ex Crosswh.","","Scrophulariaceae"
"PEHUH","PEHUD","Penstemon humilis Nutt. ex A. Gray var. deserticus S.L. Welsh, nom. inq.","","Scrophulariaceae"
"PEHUH","PEHUH2","Penstemon humilis Nutt. ex A. Gray var. humilis","","Scrophulariaceae"
"PEIM2","","Penstemon immanifestus N.H. Holmgren","Steptoe Valley beardtongue","Scrophulariaceae"
"PEJA2","","Penstemon janishiae N.H. Holmgren","Antelope Valley beardtongue","Scrophulariaceae"
"PEKI","","Penstemon kingii S. Watson","King's beardtongue","Scrophulariaceae"
"PEKI","PENY","Penstemon nyeensis Crosswh.","","Scrophulariaceae"
"PELE7","","Penstemon leiophyllus Pennell","smoothleaf beardtongue","Scrophulariaceae"
"PELE9","","Penstemon leonardii Rydb.","Leonard's beardtongue","Scrophulariaceae"
"PELEF","","Penstemon leiophyllus Pennell var. francisci-pennellii (Crosswh.) N.H. Holmgren","smoothleaf beardtongue","Scrophulariaceae"
"PELEF","PEFR7","Penstemon francisci-pennellii Crosswh.","","Scrophulariaceae"
"PELEK","","Penstemon leiophyllus Pennell var. keckii (Clokey) N.H. Holmgren","Keck's beardtongue","Scrophulariaceae"
"PELEK","PEKE2","Penstemon keckii Clokey","","Scrophulariaceae"
"PELEP","","Penstemon leonardii Rydb. var. patricus (N.H. Holmgren) Neese","Leonard's beardtongue","Scrophulariaceae"
"PELEP","PEPA28","Penstemon patricus N.H. Holmgren","","Scrophulariaceae"
"PELI2","","Penstemon linarioides A. Gray","toadflax penstemon","Scrophulariaceae"
"PELIC2","","Penstemon linarioides A. Gray ssp. compactifolius D.D. Keck","toadflax beardtongue","Scrophulariaceae"
"PELIS","","Penstemon linarioides A. Gray ssp. sileri (A. Gray) D.D. Keck","Siler's penstemon","Scrophulariaceae"
"PELIS","PELIS2","Penstemon linarioides A. Gray var. sileri A. Gray","","Scrophulariaceae"
"PELIS","PELIV","Penstemon linarioides A. Gray var. viridis D.D. Keck","","Scrophulariaceae"
"PEMO5","","Penstemon moriahensis N.H. Holmgren","Mt. Moriah beardtongue","Scrophulariaceae"
"PENE3","","Penstemon newberryi A. Gray","mountain pride","Scrophulariaceae"
"PENEN","","Penstemon newberryi A. Gray ssp. newberryi","mountain pride","Scrophulariaceae"
"PENEN","PENEN4","Penstemon newberryi A. Gray var. newberryi","","Scrophulariaceae"
"PENST","","Penstemon Schmidel","beardtongue","Scrophulariaceae"
"PENST","PEHY11","Penstemon ×hybridus hort. ex Groenl. & Rümpler, nom. inval.","","Scrophulariaceae"
"PEPA23","","Penstemon pahutensis N.H. Holmgren","Paiute beardtongue","Scrophulariaceae"
"PEPA27","","Penstemon patens (M.E. Jones) N.H. Holmgren","Lone Pine beardtongue","Scrophulariaceae"
"PEPA27","PECOP4","Penstemon confusus M.E. Jones ssp. patens (M.E. Jones) D.D. Keck","","Scrophulariaceae"
"PEPA6","","Penstemon pachyphyllus A. Gray ex Rydb.","thickleaf beardtongue","Scrophulariaceae"
"PEPA8","","Penstemon palmeri A. Gray","Palmer's penstemon","Scrophulariaceae"
"PEPAC2","","Penstemon pachyphyllus A. Gray ex Rydb. var. congestus (M.E. Jones) N.H. Holmgren","thickleaf beardtongue","Scrophulariaceae"
"PEPAC2","PECO27","Penstemon congestus (M.E. Jones) Pennell","","Scrophulariaceae"
"PEPAC2","PEPAC","Penstemon pachyphyllus A. Gray ex Rydb. ssp. congestus (M.E. Jones) D.D. Keck","","Scrophulariaceae"
"PEPAM3","","Penstemon palmeri A. Gray var. macranthus (Eastw.) N.H. Holmgren","scented beardtongue","Scrophulariaceae"
"PEPAM3","PEMA16","Penstemon macranthus Eastw.","","Scrophulariaceae"
"PEPAP9","","Penstemon palmeri A. Gray var. palmeri","Palmer's penstemon","Scrophulariaceae"
"PEPAP9","PEPAT","Penstemon palmeri A. Gray ssp. typicus D.D. Keck","","Scrophulariaceae"
"PEPE13","","Penstemon petiolatus Brandegee","petiolate beardtongue","Scrophulariaceae"
"PEPL4","","Penstemon platyphyllus Rydb.","broadleaf beardtongue","Scrophulariaceae"
"PEPR2","","Penstemon procerus Douglas ex Graham","littleflower penstemon","Scrophulariaceae"
"PEPR6","","Penstemon pratensis Greene","western whiteflower beardtongue","Scrophulariaceae"
"PEPRF2","","Penstemon procerus Douglas ex Graham var. formosus (A. Nelson) Cronquist","pincushion beardtongue","Scrophulariaceae"
"PEPRF2","PEPRF","Penstemon procerus Douglas ex Graham ssp. formosus (A. Nelson) D.D. Keck","","Scrophulariaceae"
"PEPRF2","PETOF","Penstemon tolmiei Hook. ssp. formosus (A. Nelson) D.D. Keck","","Scrophulariaceae"
"PEPRM2","","Penstemon procerus Douglas ex Graham var. modestus (Greene) N.H. Holmgren","pincushion beardtongue","Scrophulariaceae"
"PEPRM2","PEMO11","Penstemon modestus Greene","","Scrophulariaceae"
"PEPRM2","PEPRM","Penstemon procerus Douglas ex Graham ssp. modestus (Greene) D.D. Keck","","Scrophulariaceae"
"PEPU11","","Penstemon pudicus Reveal & Beatley","Kawich Range beardtongue","Scrophulariaceae"
"PERA2","","Penstemon radicosus A. Nelson","matroot penstemon","Scrophulariaceae"
"PERH6","","Penstemon rhizomatosus N.H. Holmgren","Scheel Creek beardtongue","Scrophulariaceae"
"PERO10","","Penstemon rostriflorus Kellogg","Bridge penstemon","Scrophulariaceae"
"PERO10","PEBR7","Penstemon bridgesii A. Gray","","Scrophulariaceae"
"PERO10","PEBRA2","Penstemon bridgesii A. Gray var. amplexicaulis Monnet","","Scrophulariaceae"
"PERO12","","Penstemon roezlii Regel","Roezl's penstemon","Scrophulariaceae"
"PERO12","PECI10","Penstemon cinerascens Greene ex C.F. Baker","","Scrophulariaceae"
"PERO12","PELAR3","Penstemon laetus A. Gray ssp. roezlii (Regel) D.D. Keck","","Scrophulariaceae"
"PERO12","PELAR4","Penstemon laetus A. Gray var. roezlii (Regel) Jeps.","","Scrophulariaceae"
"PERU5","","Penstemon rubicundus D.D. Keck","Wassuk Range beardtongue","Scrophulariaceae"
"PERY","","Penstemon rydbergii A. Nelson","Rydberg's penstemon","Scrophulariaceae"
"PERYO","","Penstemon rydbergii A. Nelson var. oreocharis (Greene) N.H. Holmgren","herbaceous penstemon","Scrophulariaceae"
"PERYO","PEOR3","Penstemon oreocharis Greene","","Scrophulariaceae"
"PERYR","","Penstemon rydbergii A. Nelson var. rydbergii","swollen penstemon","Scrophulariaceae"
"PERYR","PEHE9","Penstemon hesperius M. Peck","","Scrophulariaceae"
"PERYR","PERYV","Penstemon rydbergii A. Nelson var. varians (A. Nelson) Cronquist","","Scrophulariaceae"
"PERYR","PEVA3","Penstemon vaseyanus Greene","","Scrophulariaceae"
"PESC2","","Penstemon scapoides D.D. Keck","pinyon beardtongue","Scrophulariaceae"
"PESE2","","Pedicularis semibarbata A. Gray","pinewoods lousewort","Scrophulariaceae"
"PESEC","","Pedicularis semibarbata A. Gray var. charlestonensis Pennell & Clokey","Charleston lousewort","Scrophulariaceae"
"PESEC","PESEC2","Pedicularis semibarbata A. Gray ssp. charlestonensis (Pennell & Clokey) Clokey","","Scrophulariaceae"
"PESES","","Pedicularis semibarbata A. Gray var. semibarbata","pinewoods lousewort","Scrophulariaceae"
"PESP","","Penstemon speciosus Douglas ex Lindl.","royal penstemon","Scrophulariaceae"
"PESP","PESPK","Penstemon speciosus Douglas ex Lindl. ssp. kennedyi (A. Nelson) D.D. Keck","","Scrophulariaceae"
"PESU10","","Penstemon sudans M.E. Jones","Susanville beardtongue","Scrophulariaceae"
"PESU10","PEDES","Penstemon deustus Douglas ex Lindl. ssp. sudans (M.E. Jones) Pennell & D.D. Keck","","Scrophulariaceae"
"PETH2","","Penstemon thompsoniae (A. Gray) Rydb.","Thompson's beardtongue","Scrophulariaceae"
"PETH3","","Penstemon thurberi Torr.","Thurber's penstemon","Scrophulariaceae"
"PETH3","PETHA","Penstemon thurberi Torr. var. anestius Reveal & Beatley","","Scrophulariaceae"
"PETHJ","","Penstemon thompsoniae (A. Gray) Rydb. ssp. jaegeri D.D. Keck","Jaeger's beardtongue","Scrophulariaceae"
"PETHT2","","Penstemon thompsoniae (A. Gray) Rydb. ssp. thompsoniae","Thompson's beardtongue","Scrophulariaceae"
"PETHT2","PETHD","Penstemon thompsoniae (A. Gray) Rydb. var. desperatus Neese","","Scrophulariaceae"
"PETI3","","Penstemon tiehmii N.H. Holmgren","Tiehm's beardtongue","Scrophulariaceae"
"PEUT","","Penstemon utahensis Eastw.","Utah penstemon","Scrophulariaceae"
"PEWA","","Penstemon watsonii A. Gray","Watson's penstemon","Scrophulariaceae"
"SAIRO","","Sairocarpus D.A. Sutton","snapdragon","Scrophulariaceae"
"SAKI","","Sairocarpus kingii (S. Watson) D.A. Sutton","least snapdragon","Scrophulariaceae"
"SAKI","ANKI2","Antirrhinum kingii S. Watson","","Scrophulariaceae"
"SCDE","","Scrophularia desertorum (Munz) R.J. Shaw","desert figwort","Scrophulariaceae"
"SCDE","SCCAD","Scrophularia californica Cham. & Schltdl. var. desertorum Munz","","Scrophulariaceae"
"SCLA","","Scrophularia lanceolata Pursh","lanceleaf figwort","Scrophulariaceae"
"SCLA","SCLE6","Scrophularia leporella E.P. Bicknell","","Scrophulariaceae"
"SCLA","SCOC11","Scrophularia occidentalis (Rydb.) E.P. Bicknell","","Scrophulariaceae"
"SCLA","SCPE8","Scrophularia pectinata Raf.","","Scrophulariaceae"
"SCROP","","Scrophularia L.","figwort","Scrophulariaceae"
"SYNTH2","","Synthyris Benth.","kittentails","Scrophulariaceae"
"SYRA2","","Synthyris ranunculina Pennell","Charleston Mountain kittentails","Scrophulariaceae"
"VEAM2","","Veronica americana Schwein. ex Benth.","American speedwell","Scrophulariaceae"
"VEAN2","","Veronica anagallis-aquatica L.","water speedwell","Scrophulariaceae"
"VEAN2","VEAN3","Veronica anagallis L.","","Scrophulariaceae"
"VEAN2","VECA7","Veronica catenata Pennell","","Scrophulariaceae"
"VEAN2","VECAG2","Veronica catenata Pennell var. glandulosa (Farw.) Pennell","","Scrophulariaceae"
"VEAN2","VECO4","Veronica comosa auct. non K. Richt.","","Scrophulariaceae"
"VEAN2","VECOG","Veronica comosa K. Richt. var. glaberrima (Pennell) B. Boivin","","Scrophulariaceae"
"VEAN2","VECOG2","Veronica comosa K. Richt. var. glandulosa (Farw.) B. Boivin","","Scrophulariaceae"
"VEAN2","VECO5","Veronica connata auct. non Raf.","","Scrophulariaceae"
"VEAN2","VECOG3","Veronica connata Raf. ssp. glaberrima Pennell","","Scrophulariaceae"
"VEAN2","VECOG4","Veronica connata Raf. var. glaberrima (Pennell) Fernald","","Scrophulariaceae"
"VEAN2","VECOT","Veronica connata Raf. var. typica Pennell","","Scrophulariaceae"
"VEAN2","VEGL3","Veronica glandifera Pennell","","Scrophulariaceae"
"VEAN2","VEGR5","Veronica grandiflora auct. non Gaertn.","","Scrophulariaceae"
"VEAN2","VELA7","Veronica ×lackschewitzii Keller","","Scrophulariaceae"
"VEAN2","VEMI3","Veronica micromeria Wooton & Standl.","","Scrophulariaceae"
"VEAN2","VESA","Veronica salina auct. non Schur","","Scrophulariaceae"
"VEAR","","Veronica arvensis L.","corn speedwell","Scrophulariaceae"
"VEBE","","Veronica beccabunga L.","European speedwell","Scrophulariaceae"
"VEBI2","","Veronica biloba L.","twolobe speedwell","Scrophulariaceae"
"VEBI2","POBI13","Pocilla biloba (L.) W.A. Weber","","Scrophulariaceae"
"VEBL","","Verbascum blattaria L.","moth mullein","Scrophulariaceae"
"VEPE2","","Veronica peregrina L.","neckweed","Scrophulariaceae"
"VEPE3","","Veronica persica Poir.","birdeye speedwell","Scrophulariaceae"
"VEPE3","POPE21","Pocilla persica (Poir.) Fourr.","","Scrophulariaceae"
"VEPE3","VEBU","Veronica buxbaumii Ten., non F.W. Schmidt","","Scrophulariaceae"
"VEPE3","VEPEA","Veronica persica Poir. var. aschersoniana (Lehm.) B. Boivin","","Scrophulariaceae"
"VEPE3","VEPEC","Veronica persica Poir. var. corrensiana (Lehm.) B. Boivin","","Scrophulariaceae"
"VEPEX2","","Veronica peregrina L. ssp. xalapensis (Kunth) Pennell","hairy purslane speedwell","Scrophulariaceae"
"VEPEX2","VEPEX","Veronica peregrina L. var. xalapensis (Kunth) Pennell","","Scrophulariaceae"
"VEPEX2","VESH","Veronica sherwoodii M. Peck","","Scrophulariaceae"
"VEPEX2","VEXA","Veronica xalapensis Kunth","","Scrophulariaceae"
"VERBA","","Verbascum L.","mullein","Scrophulariaceae"
"VERON","","Veronica L.","speedwell","Scrophulariaceae"
"VESC2","","Veronica scutellata L.","skullcap speedwell","Scrophulariaceae"
"VESC2","VESCV","Veronica scutellata L. var. villosa Schumach.","","Scrophulariaceae"
"VESE","","Veronica serpyllifolia L.","thymeleaf speedwell","Scrophulariaceae"
"VESEH2","","Veronica serpyllifolia L. ssp. humifusa (Dicks.) Syme","brightblue speedwell","Scrophulariaceae"
"VESEH2","VEHU","Veronica humifusa Dicks.","","Scrophulariaceae"
"VESEH2","VESEB","Veronica serpyllifolia L. var. borealis Laest.","","Scrophulariaceae"
"VESEH2","VESEH4","Veronica serpyllifolia L. var. humifusa (Dicks.) Vahl","","Scrophulariaceae"
"VESEH2","VETE6","Veronica tenella All.","","Scrophulariaceae"
"VESEH2","VESEH3","Veronicastrum serpyllifolium (L.) Fourr. ssp. humifusum (Dicks.) W.A. Weber","","Scrophulariaceae"
"VETH","","Verbascum thapsus L.","common mullein","Scrophulariaceae"
"VEVI2","","Verbascum virgatum Stokes","wand mullein","Scrophulariaceae"
"VEWO2","","Veronica wormskjoldii Roem. & Schult.","American alpine speedwell","Scrophulariaceae"
"VEWOW","","Veronica wormskjoldii Roem. & Schult. var. wormskjoldii","American alpine speedwell","Scrophulariaceae"
"VEWOW","VEALA5","Veronica alpina L. var. alterniflora Fernald","","Scrophulariaceae"
"VEWOW","VEALC","Veronica alpina L. var. cascadensis Fernald","","Scrophulariaceae"
"VEWOW","VEALG","Veronica alpina L. var. geminiflora Fernald","","Scrophulariaceae"
"VEWOW","VEALN","Veronica alpina L. var. nutans (Bong.) B. Boivin","","Scrophulariaceae"
"VEWOW","VEALT2","Veronica alpina L. var. terrae-novae Fernald","","Scrophulariaceae"
"VEWOW","VEALU","Veronica alpina L. var. unalaschcensis Cham. & Schltdl.","","Scrophulariaceae"
"VEWOW","VENU2","Veronica nutans Bong.","","Scrophulariaceae"
"VEWOW","VESTG","Veronica stelleri Pall. ex Schrad. & Link var. glabrescens Hultén","","Scrophulariaceae"
"VEWOW","VEWOA","Veronica wormskjoldii Roem. & Schult. ssp. alterniflora (Fernald) Pennell","","Scrophulariaceae"
"SEDE2","","Selaginella densa Rydb.","lesser spikemoss","Selaginellaceae"
"SEDES","","Selaginella densa Rydb. var. scopulorum (Maxon) R. Tryon","Rocky Mountain spikemoss","Selaginellaceae"
"SEDES","SEENS","Selaginella engelmannii Hieron. var. scopulorum (Maxon) C.F. Reed","","Selaginellaceae"
"SEDES","SESC5","Selaginella scopulorum Maxon","","Selaginellaceae"
