"Symbol","Synonym Symbol","Scientific Name with Author","National Common Name","Family"
"MITIT","MIIM2","Mimulus implicatus Greene","","Scrophulariaceae"
"MITIT","MILAM2","Mimulus langsdorffii Donn ex Greene var. minor (A. Nelson) Cockerell","","Scrophulariaceae"
"MITIT","MILAT","Mimulus langsdorffii Donn ex Greene var. tilingii (Regel) Greene","","Scrophulariaceae"
"MITIT","MILU","Mimulus lucens Greene","","Scrophulariaceae"
"MITIT","MIMI12","Mimulus minor A. Nelson","","Scrophulariaceae"
"MITIT","MIMI13","Mimulus minusculus Greene","","Scrophulariaceae"
"MITIT","MITIC2","Mimulus tilingii Regel var. corallinus (Greene) A.L. Grant","","Scrophulariaceae"
"MITIT","MIVE5","Mimulus veronicifolius Greene","","Scrophulariaceae"
"MITO","","Mimulus torreyi A. Gray","Torrey's monkeyflower","Scrophulariaceae"
"MITO","EUTO8","Eunanus torreyi (A. Gray) Greene","","Scrophulariaceae"
"MITR2","","Mimulus traskiae A.L. Grant","Santa Catalina monkeyflower","Scrophulariaceae"
"MITR3","","Mimulus tricolor Hartw. ex Lindl.","tricolor monkeyflower","Scrophulariaceae"
"MITR3","EUCO26","Eunanus coulteri Harv. & A. Gray ex Benth.","","Scrophulariaceae"
"MITR3","EUTR6","Eunanus tricolor (Hartw. ex Lindl.) Greene","","Scrophulariaceae"
"MIVI2","","Mimulus viscidus Congd.","sticky monkeyflower","Scrophulariaceae"
"MIVIC","","Mimulus viscidus Congd. ssp. constrictus (A.L. Grant) Munz","sticky monkeyflower","Scrophulariaceae"
"MIVIC","MICO11","Mimulus constrictus (A.L. Grant) Pennell","","Scrophulariaceae"
"MIVIC","MISUC","Mimulus subsecundus A. Gray var. constrictus A.L. Grant","","Scrophulariaceae"
"MIVIV","","Mimulus viscidus Congd. ssp. viscidus","sticky monkeyflower","Scrophulariaceae"
"MIVIV","MIFRV","Mimulus fremontii (Benth.) A. Gray var. viscidus (Congd.) Jeps.","","Scrophulariaceae"
"MIVIV","MISUV","Mimulus subsecundus A. Gray var. viscidus (Congd.) A.L. Grant","","Scrophulariaceae"
"MIWH2","","Mimulus whipplei A.L. Grant","Whipple's monkeyflower","Scrophulariaceae"
"MIWH3","","Mimulus whitneyi A. Gray","harlequin monkeyflower","Scrophulariaceae"
"MIWH3","EUBI9","Eunanus bicolor A. Gray","","Scrophulariaceae"
"MIWH3","MINAB","Mimulus nanus Hook. & Arn. var. bicolor (A. Gray) A. Gray","","Scrophulariaceae"
"MOBR","","Mohavea breviflora Coville","golden desert-snapdragon","Scrophulariaceae"
"MOCO","","Mohavea confertiflora (A. DC.) A. Heller","ghost flower","Scrophulariaceae"
"MOHAV","","Mohavea A. Gray","mohavea","Scrophulariaceae"
"NEFI","","Neogaerrhinum filipes (A. Gray) Rothm.","yellow twining snapdragon","Scrophulariaceae"
"NEFI","ANCO23","Antirrhinum cooperi A. Gray","","Scrophulariaceae"
"NEFI","ANFI2","Antirrhinum filipes A. Gray","","Scrophulariaceae"
"NEFI","ASFI4","Asarina filipes (A. Gray) Pennell","","Scrophulariaceae"
"NEOGA","","Neogaerrhinum Rothm.","neogaerrhinum","Scrophulariaceae"
"NEST2","","Neogaerrhinum strictum (Hook. & Arn.) Rothm.","Kellogg snapdragon","Scrophulariaceae"
"NEST2","ANHO3","Antirrhinum hookerianum Pennell ex Millsp.","","Scrophulariaceae"
"NEST2","ANKE2","Antirrhinum kelloggii Greene","","Scrophulariaceae"
"NEST2","ASST15","Asarina stricta (Hook. & Arn.) Pennell","","Scrophulariaceae"
"NEST2","NEKE","Neogaerrhinum kelloggii (Greene) Thieret","","Scrophulariaceae"
"NONE3","","Nothochelone nemorosa (Douglas ex Lindl.) Straw","woodland beardtongue","Scrophulariaceae"
"NONE3","PENE8","Penstemon nemorosus (Douglas ex Lindl.) Trautv.","","Scrophulariaceae"
"NOTHO4","","Nothochelone (A. Gray) Straw","nothochelone","Scrophulariaceae"
"NUCA","","Nuttallanthus canadensis (L.) D.A. Sutton","Canada toadflax","Scrophulariaceae"
"NUCA","LICA6","Linaria canadensis (L.) Chaz.","","Scrophulariaceae"
"NUTE","","Nuttallanthus texanus (Scheele) D.A. Sutton","Texas toadflax","Scrophulariaceae"
"NUTE","LICAT2","Linaria canadensis (L.) Chaz. var. texana (Scheele) Pennell","","Scrophulariaceae"
"NUTE","LITE5","Linaria texana Scheele","","Scrophulariaceae"
"NUTTA","","Nuttallanthus D.A. Sutton","toadflax","Scrophulariaceae"
"ORBR","","Orthocarpus bracteosus Benth.","rosy owl's-clover","Scrophulariaceae"
"ORBR","ORBRA","Orthocarpus bracteosus Benth. var. albus D.D. Keck","","Scrophulariaceae"
"ORCU","","Orthocarpus cuspidatus Greene","toothed owl's-clover","Scrophulariaceae"
"ORCUC","","Orthocarpus cuspidatus Greene ssp. copelandii (Eastw.) T.I. Chuang & Heckard","Copeland's owl's-clover","Scrophulariaceae"
"ORCUC","ORCO","Orthocarpus copelandii Eastw.","","Scrophulariaceae"
"ORCUC2","","Orthocarpus cuspidatus Greene ssp. cryptanthus (Piper) T.I. Chuang & Heckard","cryptantha owl's-clover","Scrophulariaceae"
"ORCUC2","ORCOC","Orthocarpus copelandii Eastw. var. cryptanthus (Piper) D.D. Keck","","Scrophulariaceae"
"ORCUC3","","Orthocarpus cuspidatus Greene ssp. cuspidatus","Siskiyou Mountain owl's-clover","Scrophulariaceae"
"ORIM","","Orthocarpus imbricatus Torr. ex S. Watson","mountain owl's-clover","Scrophulariaceae"
"ORLU2","","Orthocarpus luteus Nutt.","yellow owl's-clover","Scrophulariaceae"
"ORPA","","Orthocarpus pachystachyus A. Gray","Shasta owl's-clover","Scrophulariaceae"
"ORTHO","","Orthocarpus Nutt.","owl's-clover","Scrophulariaceae"
"PALA28","","Parentucellia latifolia (L.) Caruel","broadleaf glandweed","Scrophulariaceae"
"PAREN","","Parentucellia Viv.","glandweed","Scrophulariaceae"
"PAVI3","","Parentucellia viscosa (L.) Caruel","yellow glandweed","Scrophulariaceae"
"PEAL3","","Penstemon albomarginatus M.E. Jones","whitemargin beardtongue","Scrophulariaceae"
"PEAN3","","Penstemon anguineus Eastw.","Siskiyou beardtongue","Scrophulariaceae"
"PEAN3","PERAM","Penstemon rattanii A. Gray var. minor A. Gray","","Scrophulariaceae"
"PEAT","","Pedicularis attollens A. Gray","little elephantshead","Scrophulariaceae"
"PEATA","","Pedicularis attollens A. Gray ssp. attollens","little elephantshead","Scrophulariaceae"
"PEATA","ELAT2","Elephantella attollens (A. Gray) A. Heller","","Scrophulariaceae"
"PEATA","PECO31","Pedicularis concinna Eastw.","","Scrophulariaceae"
"PEATP3","","Pedicularis attollens A. Gray ssp. protogyna Pennell","little elephantshead","Scrophulariaceae"
"PEAZ","","Penstemon azureus Benth.","azure penstemon","Scrophulariaceae"
"PEAZA","","Penstemon azureus Benth. ssp. angustissimus (A. Gray) D.D. Keck","azure penstemon","Scrophulariaceae"
"PEAZA","PEAZA3","Penstemon azureus Benth. var. angustissimus A. Gray","","Scrophulariaceae"
"PEAZA2","","Penstemon azureus Benth. ssp. azureus","azure penstemon","Scrophulariaceae"
"PEAZA2","PEAZA4","Penstemon azureus Benth. var. azureus","","Scrophulariaceae"
"PEAZA2","PEAZP","Penstemon azureus Benth. var. parvulus A. Gray","","Scrophulariaceae"
"PEAZA2","PEPA11","Penstemon parvulus (A. Gray) Krautter","","Scrophulariaceae"
"PEBA6","","Penstemon barnebyi N.H. Holmgren","White River Valley beardtongue","Scrophulariaceae"
"PEBI2","","Penstemon bicolor (Brandegee) Clokey & D.D. Keck","pinto beardtongue","Scrophulariaceae"
"PEBIR","","Penstemon bicolor (Brandegee) Clokey & D.D. Keck ssp. roseus Clokey & D.D. Keck","pinto beardtongue","Scrophulariaceae"
"PEBR","","Pedicularis bracteosa Benth.","bracted lousewort","Scrophulariaceae"
"PEBR17","","Penstemon bryantiae D.D. Keck","Bryant's beardtongue","Scrophulariaceae"
"PEBRF","","Pedicularis bracteosa Benth. var. flavida (Pennell) Cronquist","towering lousewort","Scrophulariaceae"
"PEBRF","PEFL10","Pedicularis flavida Pennell","","Scrophulariaceae"
"PECA3","","Penstemon caesius A. Gray","San Bernardino beardtongue","Scrophulariaceae"
"PECA5","","Penstemon calcareus Brandegee","limestone beardtongue","Scrophulariaceae"
"PECA6","","Penstemon californicus (Munz & I.M. Johnst.) D.D. Keck","California penstemon","Scrophulariaceae"
"PECE","","Pedicularis centranthera A. Gray","dwarf lousewort","Scrophulariaceae"
"PECE","PECEE","Pedicularis centranthera A. Gray var. exulans M. Peck","","Scrophulariaceae"
"PECE2","","Penstemon centranthifolius (Benth.) Benth.","scarlet bugler","Scrophulariaceae"
"PECI2","","Penstemon cinicola D.D. Keck","ash penstemon","Scrophulariaceae"
"PECL","","Penstemon clevelandii A. Gray","Cleveland's beardtongue","Scrophulariaceae"
"PECLC4","","Penstemon clevelandii A. Gray ssp. connatus (Munz & I.M. Johnst.) D.D. Keck","San Jacinto beardtongue","Scrophulariaceae"
"PECLC4","PECLC6","Penstemon clevelandii A. Gray var. connatus Munz & I.M. Johnst.","","Scrophulariaceae"
"PECLC5","","Penstemon clevelandii A. Gray ssp. clevelandii","Cleveland's beardtongue","Scrophulariaceae"
"PECLC5","PECLC8","Penstemon clevelandii A. Gray var. clevelandii","","Scrophulariaceae"
"PECLM2","","Penstemon clevelandii A. Gray ssp. mohavensis D.D. Keck","Cleveland's beardtongue","Scrophulariaceae"
"PECLM2","PECLM3","Penstemon clevelandii A. Gray var. mohavensis (D.D. Keck) McMinn","","Scrophulariaceae"
"PECO","","Pedicularis contorta Benth.","coiled lousewort","Scrophulariaceae"
"PECOC2","","Pedicularis contorta Benth. var. contorta","coiled lousewort","Scrophulariaceae"
"PECR","","Pedicularis crenulata Benth.","meadow lousewort","Scrophulariaceae"
"PECR","PEAL17","Pedicularis albomarginata M.E. Jones","","Scrophulariaceae"
"PEDA2","","Penstemon davidsonii Greene","Davidson's penstemon","Scrophulariaceae"
"PEDAD","","Penstemon davidsonii Greene var. davidsonii","Davidson's penstemon","Scrophulariaceae"
"PEDAD","PEMED","Penstemon menziesii Hook. ssp. davidsonii (Greene) Piper","","Scrophulariaceae"
"PEDAD","PEMET","Penstemon menziesii Hook. ssp. thompsonii Pennell & D.D. Keck","","Scrophulariaceae"
"PEDE","","Pedicularis densiflora Benth. ex Hook.","Indian warrior","Scrophulariaceae"
"PEDE4","","Penstemon deustus Douglas ex Lindl.","scabland penstemon","Scrophulariaceae"
"PEDEA","","Pedicularis densiflora Benth. ex Hook. ssp. aurantiaca E. Sprague","Indian warrior","Scrophulariaceae"
"PEDED","","Pedicularis densiflora Benth. ex Hook. ssp. densiflora","Indian warrior","Scrophulariaceae"
"PEDED","PEAT8","Pedicularis attenuata Benth.","","Scrophulariaceae"
"PEDED","PEBR18","Pedicularis brunnescens A. Heller","","Scrophulariaceae"
"PEDED2","","Penstemon deustus Douglas ex Lindl. var. deustus","scabland penstemon","Scrophulariaceae"
"PEDEP","","Penstemon deustus Douglas ex Lindl. var. pedicellatus M.E. Jones","scabland penstemon","Scrophulariaceae"
"PEDEP","PEDEH","Penstemon deustus Douglas ex Lindl. ssp. heterander (Torr. & A. Gray) Pennell & D.D. Keck","","Scrophulariaceae"
"PEDEP","PEDEH2","Penstemon deustus Douglas ex Lindl. var. heterander (Torr. & A. Gray) Cronquist","","Scrophulariaceae"
"PEDES2","","Penstemon deustus Douglas ex Lindl. var. suffrutescens L.F. Hend.","scabland penstemon","Scrophulariaceae"
"PEDIC","","Pedicularis L.","lousewort","Scrophulariaceae"
"PEDU","","Pedicularis dudleyi Elmer","Dudley's lousewort","Scrophulariaceae"
"PEDU5","","Penstemon ×dubius Davidson (pro sp.) [centranthifolius × grinnellii]","beardtongue","Scrophulariaceae"
"PEEA","","Penstemon eatonii A. Gray","firecracker penstemon","Scrophulariaceae"
"PEEAE2","","Penstemon eatonii A. Gray ssp. eatonii","firecracker penstemon","Scrophulariaceae"
"PEEAE2","PEEAE3","Penstemon eatonii A. Gray var. eatonii","","Scrophulariaceae"
"PEEAU","","Penstemon eatonii A. Gray ssp. undosus (M.E. Jones) D.D. Keck","firecracker penstemon","Scrophulariaceae"
"PEEAU","PEEAU2","Penstemon eatonii A. Gray var. undosus M.E. Jones","","Scrophulariaceae"
"PEFI2","","Penstemon filiformis (D.D. Keck) D.D. Keck","threadleaf beardtongue","Scrophulariaceae"
"PEFL3","","Penstemon floridus Brandegee","Panamint beardtongue","Scrophulariaceae"
"PEFLA2","","Penstemon floridus Brandegee var. austinii (Eastw.) N.H. Holmgren","Austin's beardtongue","Scrophulariaceae"
"PEFLA2","PEFLA","Penstemon floridus Brandegee ssp. austinii (Eastw.) D.D. Keck","","Scrophulariaceae"
"PEFLF","","Penstemon floridus Brandegee var. floridus","Panamint beardtongue","Scrophulariaceae"
"PEFR2","","Penstemon fruticiformis Coville","Death Valley beardtongue","Scrophulariaceae"
"PEFRA","","Penstemon fruticiformis Coville ssp. amargosae D.D. Keck","Death Valley beardtongue","Scrophulariaceae"
"PEFRA","PEFRA4","Penstemon fruticiformis Coville var. amargosae (D.D. Keck) N.H. Holmgren","","Scrophulariaceae"
"PEFRF3","","Penstemon fruticiformis Coville ssp. fruticiformis","Death Valley beardtongue","Scrophulariaceae"
"PEFRF3","PEFRF6","Penstemon fruticiformis Coville var. fruticiformis","","Scrophulariaceae"
"PEGR2","","Pedicularis groenlandica Retz.","elephanthead lousewort","Scrophulariaceae"
"PEGR2","ELGR4","Elephantella groenlandica (Retz.) Rydb.","","Scrophulariaceae"
"PEGR2","PEGRS2","Pedicularis groenlandica Retz. ssp. surrecta (Benth.) Piper","","Scrophulariaceae"
"PEGR2","PEGRS3","Pedicularis groenlandica Retz. var. surrecta (Benth.) A. Gray","","Scrophulariaceae"
"PEGR4","","Penstemon gracilentus A. Gray","slender penstemon","Scrophulariaceae"
"PEGR8","","Penstemon grinnellii Eastw.","Grinnell's beardtongue","Scrophulariaceae"
"PEGRG4","","Penstemon grinnellii Eastw. ssp. grinnellii","Grinnell's beardtongue","Scrophulariaceae"
"PEGRG4","PEGRG5","Penstemon grinnellii Eastw. var. grinnellii","","Scrophulariaceae"
"PEGRS","","Penstemon grinnellii Eastw. ssp. scrophularioides (M.E. Jones) Munz","Grinnell's beardtongue","Scrophulariaceae"
"PEGRS","PEGRS4","Penstemon grinnellii Eastw. var. scrophularioides (M.E. Jones) N.H. Holmgren","","Scrophulariaceae"
"PEHE2","","Penstemon heterodoxus A. Gray","Sierra beardtongue","Scrophulariaceae"
"PEHE3","","Penstemon heterophyllus Lindl.","bunchleaf penstemon","Scrophulariaceae"
"PEHEA","","Penstemon heterophyllus Lindl. ssp. australis (Munz & I.M. Johnst.) D.D. Keck","foothill beardtongue","Scrophulariaceae"
"PEHEA","PEHEA2","Penstemon heterophyllus Lindl. var. australis Munz & I.M. Johnst.","","Scrophulariaceae"
"PEHEC2","","Penstemon heterodoxus A. Gray var. cephalophorus (Greene) N.H. Holmgren","Sierra beardtongue","Scrophulariaceae"
"PEHEC2","PEHEC","Penstemon heterodoxus A. Gray ssp. cephalophorus (Greene) D.D. Keck","","Scrophulariaceae"
"PEHEH2","","Penstemon heterophyllus Lindl. ssp. heterophyllus","bunchleaf penstemon","Scrophulariaceae"
"PEHEH2","PEHEH5","Penstemon heterophyllus Lindl. var. heterophyllus","","Scrophulariaceae"
"PEHEH3","","Penstemon heterodoxus A. Gray var. heterodoxus","Sierra beardtongue","Scrophulariaceae"
"PEHEP","","Penstemon heterophyllus Lindl. ssp. purdyi D.D. Keck","Purdy's penstemon","Scrophulariaceae"
"PEHEP","PEHEP3","Penstemon heterophyllus Lindl. var. purdyi (D.D. Keck) McMinn","","Scrophulariaceae"
"PEHEP","PESP11","Penstemon spinulosus Wooton & Standl.","","Scrophulariaceae"
"PEHES2","","Penstemon heterodoxus A. Gray var. shastensis (D.D. Keck) N.H. Holmgren","Shasta beardtongue","Scrophulariaceae"
"PEHES2","PESH","Penstemon shastensis D.D. Keck","","Scrophulariaceae"
"PEHO","","Pedicularis howellii A. Gray","Howell's lousewort","Scrophulariaceae"
"PEHU","","Penstemon humilis Nutt. ex A. Gray","low beardtongue","Scrophulariaceae"
"PEHUH","","Penstemon humilis Nutt. ex A. Gray ssp. humilis","low beardtongue","Scrophulariaceae"
"PEHUH","PECI11","Penstemon cinereus Piper","","Scrophulariaceae"
"PEHUH","PECIF","Penstemon cinereus Piper var. foliatus D.D. Keck","","Scrophulariaceae"
"PEHUH","PEDE21","Penstemon decurvus Pennell ex Crosswh.","","Scrophulariaceae"
"PEHUH","PEHUD","Penstemon humilis Nutt. ex A. Gray var. deserticus S.L. Welsh, nom. inq.","","Scrophulariaceae"
"PEHUH","PEHUH2","Penstemon humilis Nutt. ex A. Gray var. humilis","","Scrophulariaceae"
"PEIN3","","Penstemon incertus Brandegee","Mojave beardtongue","Scrophulariaceae"
"PEJA2","","Penstemon janishiae N.H. Holmgren","Antelope Valley beardtongue","Scrophulariaceae"
"PELA6","","Penstemon labrosus (A. Gray) Hook. f.","San Gabriel beardtongue","Scrophulariaceae"
"PELA7","","Penstemon laetus A. Gray","mountain blue penstemon","Scrophulariaceae"
"PELAL","","Penstemon laetus A. Gray ssp. leptosepalus (Greene ex A. Gray) D.D. Keck","mountain blue penstemon","Scrophulariaceae"
"PELAL","PELAL10","Penstemon laetus A. Gray var. leptosepalus Greene ex A. Gray","","Scrophulariaceae"
"PELAL6","","Penstemon laetus A. Gray ssp. laetus","mountain blue penstemon","Scrophulariaceae"
"PELAL6","PELAL11","Penstemon laetus A. Gray var. laetus","","Scrophulariaceae"
"PELAS","","Penstemon laetus A. Gray ssp. sagittatus D.D. Keck","mountain blue penstemon","Scrophulariaceae"
"PELAS","PELAS3","Penstemon laetus A. Gray var. sagittatus (D.D. Keck) McMinn","","Scrophulariaceae"
"PEMO","","Penstemon monoensis A. Heller","Mono penstemon","Scrophulariaceae"
"PENE2","","Penstemon neotericus D.D. Keck","Plumas County beardtongue","Scrophulariaceae"
"PENE3","","Penstemon newberryi A. Gray","mountain pride","Scrophulariaceae"
"PENEB","","Penstemon newberryi A. Gray ssp. berryi (Eastw.) D.D. Keck","Berry's penstemon","Scrophulariaceae"
"PENEB","PENEB3","Penstemon newberryi A. Gray var. berryi (Eastw.) N.H. Holmgren","","Scrophulariaceae"
"PENEN","","Penstemon newberryi A. Gray ssp. newberryi","mountain pride","Scrophulariaceae"
"PENEN","PENEN4","Penstemon newberryi A. Gray var. newberryi","","Scrophulariaceae"
"PENES","","Penstemon newberryi A. Gray ssp. sonomensis (Greene) D.D. Keck","Sonoma penstemon","Scrophulariaceae"
"PENES","PENES3","Penstemon newberryi A. Gray var. sonomensis (Greene) Jeps.","","Scrophulariaceae"
"PENST","","Penstemon Schmidel","beardtongue","Scrophulariaceae"
"PENST","PEHY11","Penstemon ×hybridus hort. ex Groenl. & Rümpler, nom. inval.","","Scrophulariaceae"
"PEPA10","","Penstemon ×parishii A. Gray (pro sp.) [centranthifolius × spectabilis]","beardtongue","Scrophulariaceae"
"PEPA23","","Penstemon pahutensis N.H. Holmgren","Paiute beardtongue","Scrophulariaceae"
"PEPA27","","Penstemon patens (M.E. Jones) N.H. Holmgren","Lone Pine beardtongue","Scrophulariaceae"
"PEPA27","PECOP4","Penstemon confusus M.E. Jones ssp. patens (M.E. Jones) D.D. Keck","","Scrophulariaceae"
"PEPA8","","Penstemon palmeri A. Gray","Palmer's penstemon","Scrophulariaceae"
"PEPA9","","Penstemon papillatus J.T. Howell","Inyo beardtongue","Scrophulariaceae"
"PEPAP9","","Penstemon palmeri A. Gray var. palmeri","Palmer's penstemon","Scrophulariaceae"
"PEPAP9","PEPAT","Penstemon palmeri A. Gray ssp. typicus D.D. Keck","","Scrophulariaceae"
"PEPE3","","Penstemon personatus D.D. Keck","closethroat beardtongue","Scrophulariaceae"
"PEPE32","","Penstemon ×peirsonii Munz & I.M. Johnst. (pro sp.) [grinnellii × speciosus]","beardtongue","Scrophulariaceae"
"PEPR2","","Penstemon procerus Douglas ex Graham","littleflower penstemon","Scrophulariaceae"
"PEPRB2","","Penstemon procerus Douglas ex Graham var. brachyanthus (Pennell) Cronquist","pincushion beardtongue","Scrophulariaceae"
"PEPRB2","PEPRB","Penstemon procerus Douglas ex Graham ssp. brachyanthus (Pennell) D.D. Keck","","Scrophulariaceae"
"PEPRB2","PETOB","Penstemon tolmiei Hook. ssp. brachyanthus (Pennell) D.D. Keck","","Scrophulariaceae"
"PEPRF2","","Penstemon procerus Douglas ex Graham var. formosus (A. Nelson) Cronquist","pincushion beardtongue","Scrophulariaceae"
"PEPRF2","PEPRF","Penstemon procerus Douglas ex Graham ssp. formosus (A. Nelson) D.D. Keck","","Scrophulariaceae"
"PEPRF2","PETOF","Penstemon tolmiei Hook. ssp. formosus (A. Nelson) D.D. Keck","","Scrophulariaceae"
"PEPS","","Penstemon pseudospectabilis M.E. Jones","desert penstemon","Scrophulariaceae"
"PEPSP","","Penstemon pseudospectabilis M.E. Jones ssp. pseudospectabilis","desert beardtongue","Scrophulariaceae"
"PEPSP","PEPST","Penstemon pseudospectabilis M.E. Jones ssp. typicus D.D. Keck","","Scrophulariaceae"
"PEPU4","","Penstemon purpusii Brandegee","Snow Mountain beardtongue","Scrophulariaceae"
"PERA","","Pedicularis racemosa Douglas ex Benth.","sickletop lousewort","Scrophulariaceae"
"PERA3","","Penstemon rattanii A. Gray","Rattan's beardtongue","Scrophulariaceae"
"PERAA","","Pedicularis racemosa Douglas ex Benth. ssp. alba Pennell","sickletop lousewort","Scrophulariaceae"
"PERAA","PERAA2","Pedicularis racemosa Douglas ex Benth. var. alba (Pennell) Cronquist","","Scrophulariaceae"
"PERAK","","Penstemon rattanii A. Gray ssp. kleei (Greene) D.D. Keck","Santa Cruz Mountains beardtongue","Scrophulariaceae"
"PERAK","PERAK2","Penstemon rattanii A. Gray var. kleei (Green) A. Gray","","Scrophulariaceae"
"PERAR","","Pedicularis racemosa Douglas ex Benth. ssp. racemosa","sickletop lousewort","Scrophulariaceae"
"PERAR2","","Penstemon rattanii A. Gray ssp. rattanii","Rattan's beardtongue","Scrophulariaceae"
"PERAR2","PERAR3","Penstemon rattanii A. Gray var. rattanii","","Scrophulariaceae"
"PERO10","","Penstemon rostriflorus Kellogg","Bridge penstemon","Scrophulariaceae"
"PERO10","PEBR7","Penstemon bridgesii A. Gray","","Scrophulariaceae"
